order_id,order_date,order_month,order_year,customer_name,product_name,category,quantity,price,discount,net_revenue,profit
1517,2024-10-01,October,2024,"Januja bala","Redmi Note 13",Electronics,1,20022.24,NULL,NULL,NULL
1883,2024-11-05,November,2024,"Chanakya desai","Tata Tea 1kg",Grocery,1,99999.99,25.41,99974.58,93815.30
1824,2024-10-04,October,2024,"Chanakya desai","WOW Hair Oil",Beauty,3,8861.85,14.46,26571.09,-181111.89
1630,2026-01-09,January,2026,"Chanakya desai","LEGO Classic Set",Toys,8,15235.54,28.56,121855.76,-44377.44
3962,2025-11-04,November,2025,"Sachi sant","OnePlus Nord CE3",Electronics,10,20339.25,47.47,203345.03,-179911.67
3962,2025-11-04,November,2025,"Sachi sant","Wings of Fire",Books,6,19181.57,51.53,115037.89,10420.69
1146,2025-09-23,September,2025,"Sachi sant","Levis 511 Jeans",Clothing,999,1549.92,12.29,1548357.79,-12042747.50
102,2026-03-31,March,2026,"Sachi sant","W Women Kurta",Clothing,5,25097.86,28.03,125461.27,-20098.23
367,2026-03-02,March,2026,"Gaurangi purohit","WOW Hair Oil",Beauty,6,33821.90,7.46,202923.94,49193.68
2000,2024-11-02,November,2024,"Vaishnavi bahl","Redmi Note 13",Electronics,1,10000.00,32.01,9967.99,-6782.46
2000,2024-11-02,November,2024,"Vaishnavi bahl","H&M Basic T-Shirt",Clothing,7,99999.99,15.40,699984.53,510111.35
1093,2026-10-06,October,2026,"Vaishnavi bahl","OnePlus Nord CE3",Electronics,5,38031.47,43.14,190114.21,109514.26
793,2024-09-16,September,2024,"Vaishnavi bahl","boAt Rockerz 450",Electronics,1,25064.82,-10.00,25074.82,15074.82
793,2024-09-16,September,2024,"Vaishnavi bahl","COSCO BASKETBALL",Sports,5,10000.00,27.16,49972.84,-70525.21
793,2024-09-16,September,2024,"Vaishnavi bahl","Titan Watch",Others,9,26426.80,40.13,237801.07,201903.58
2789,2026-01-31,January,2026,"Jagrati sidhu","LEGO Classic Set",Toys,1,99999.99,NULL,NULL,NULL
922,2025-12-11,December,2025,"Jagrati sidhu","Funskool Monopoly",Toys,8,7255.54,24.23,58020.09,19496.65
922,2025-12-11,December,2025,"Jagrati sidhu","Tata Tea 1kg",Grocery,10,10000.00,20.94,99979.06,-102207.84
922,2025-12-11,December,2025,"Jagrati sidhu","h&m basic t-shirt",Clothing,5,10000.00,NULL,NULL,NULL
3495,2024-10-22,October,2024,"Shravya nath","h&m basic t-shirt",Clothing,7,10000.00,13.76,69986.24,-116663.79
2993,2025-01-28,January,2025,"Shravya nath","Sony WH-1000XM5",Electronics,3,99999.99,NULL,NULL,NULL
2993,2025-01-28,January,2025,"Shravya nath","redmi note 13",Electronics,1,10000.00,0.00,10000.00,-21664.47
3991,2026-04-02,April,2026,"Aarini naik","OnePlus Nord CE3",Electronics,10,99999.99,35.30,999964.60,960837.50
2954,2025-12-27,December,2025,"Aarini naik","Funskool Monopoly",Toys,10,8442.80,15.90,84412.10,-214828.30
3736,2025-07-05,July,2025,"Ekbal chandran","Levis 511 Jeans",Clothing,10,3920.82,38.35,39169.85,-20594.95
3736,2025-07-05,July,2025,"Ekbal chandran","Levis 511 Jeans",Clothing,6,99999.99,NULL,NULL,NULL
3736,2025-07-05,July,2025,"Ekbal chandran","Boldfit Yoga Mat",Sports,999,29390.13,39.61,29360700.26,19370700.26
3711,2024-05-04,May,2024,"Maya dhawan","Wings of Fire",Books,10,20052.43,31.25,200493.05,-240655.55
3711,2024-05-04,May,2024,"Maya dhawan","W Women Kurta",Clothing,10,9969.94,110.00,99589.40,-171447.30
2931,2025-05-11,May,2025,"Maya dhawan","Sony WH-1000XM5",Electronics,2,12541.24,29.46,25053.02,-37025.38
2931,2025-05-11,May,2025,"Maya dhawan","OnePlus Nord CE3",Electronics,1,10000.00,8.72,9991.28,-40332.80
2205,2028-10-10,October,2028,"Maya dhawan","OnePlus Nord CE3",Electronics,3,26409.28,NULL,NULL,NULL
2205,2028-10-10,October,2028,"Maya dhawan","LEGO Classic Set",Toys,1,13205.24,40.52,13164.72,-7614.43
1380,2025-12-19,December,2025,"Maya dhawan","Milton Flask","Home & Kitchen",7,32233.05,-10.00,225641.35,-11712.48
1380,2025-12-19,December,2025,"Maya dhawan","Tata Tea 1kg",Grocery,7,30765.12,NULL,NULL,NULL
3553,2024-10-05,October,2024,"Hardik mani","Atomic Habits",Books,5,5255.08,39.71,26235.69,-9444.81
2143,0000-00-00,NULL,0,"Hardik mani","Logitech MX Master 3",Electronics,4,3741.13,110.00,14854.52,-128998.48
981,2024-12-05,December,2024,"Hardik mani","W Women Kurta",Clothing,1,22934.08,0.00,22934.08,-44031.99
3812,2025-09-16,September,2025,"Onveer khanna","LAKME LIPSTICK",Beauty,1,18339.63,52.18,18287.45,-2935.27
3812,2025-09-16,September,2025,"Onveer khanna","WOW Hair Oil",Beauty,10,10000.00,NULL,NULL,NULL
3612,2025-08-31,August,2025,"Onveer khanna","lego classic set",Toys,1,5540.01,32.03,5507.98,-40774.40
3612,2025-08-31,August,2025,"Onveer khanna","Lakme Lipstick",Beauty,5,13564.84,10.92,67813.28,-17075.32
3612,2025-08-31,August,2025,"Onveer khanna","Samsung Galaxy A54",Electronics,8,22818.13,NULL,NULL,NULL
3090,2024-10-28,October,2024,"Onveer khanna","WOW Hair Oil",Beauty,7,6060.34,37.29,42385.09,-103267.69
2704,1900-01-01,January,1900,"Onveer khanna","Prestige Induction Cooktop","Home & Kitchen",3,27753.70,110.00,83151.10,-11320.79
1581,2024-07-02,July,2024,"Onveer khanna","Atomic Habits",Books,1,601.02,26.85,574.17,-15889.06
1581,2024-07-02,July,2024,"Onveer khanna","Sony WH-1000XM5",Electronics,5,30092.16,3.86,150456.94,131858.54
1581,2024-07-02,July,2024,"Onveer khanna","Realme Buds Air 3",Electronics,6,11099.03,-10.00,66604.18,-52411.40
1581,2024-07-02,July,2024,"Onveer khanna","Sony WH-1000XM5",Electronics,3,15007.85,NULL,NULL,NULL
1579,2025-07-29,July,2025,"Onveer khanna","LENOVO IDEAPAD SLIM 3",Electronics,5,10000.00,110.00,49890.00,-72182.60
1579,2025-07-29,July,2025,"Onveer khanna","H&M Basic T-Shirt",Clothing,4,14858.99,21.69,59414.27,-152166.85
755,2025-12-07,December,2025,"Jagrati mangal","Milton Flask","Home & Kitchen",2,17641.05,-10.00,35292.10,32579.98
755,2025-12-07,December,2025,"Jagrati mangal","Samsung Galaxy A54",Electronics,6,17436.89,50.74,104570.60,-92366.02
399,2025-12-27,December,2025,"Jagrati mangal","Lenovo IdeaPad Slim 3",Electronics,4,19726.24,110.00,78794.96,16254.96
3587,2025-05-17,May,2025,"Rachana mahal","Tata Tea 1kg",Grocery,1,10000.00,46.69,9953.31,5277.98
1933,2025-10-09,October,2025,"Rachana mahal","OnePlus Nord CE3",Electronics,999,11127.71,110.00,11116472.29,-4634031.44
1933,2025-10-09,October,2025,"Rachana mahal","Lenovo IdeaPad Slim 3",Electronics,8,1267.31,NULL,NULL,NULL
1636,2026-01-22,January,2026,"Rachana mahal","LEGO Classic Set",Toys,4,10000.00,110.00,39890.00,21864.08
1340,2025-09-06,September,2025,"Rachana mahal","Wings of Fire",Books,10,7863.64,NULL,NULL,NULL
1340,2025-09-06,September,2025,"Rachana mahal","Milton Flask","Home & Kitchen",1,1212.95,28.17,1184.78,-171.28
1340,2025-09-06,September,2025,"Rachana mahal","Samsung Galaxy A54",Electronics,1,39669.73,-10.00,39679.73,6856.96
1212,2025-01-24,January,2025,"Ridhi chaudhary","Fire-Boltt Phoenix",Electronics,2,5555.56,25.29,11085.83,6574.71
3779,2025-11-11,November,2025,"Kala tank","H&M Basic T-Shirt",Clothing,6,7703.43,110.00,46110.58,-116637.86
3771,2025-05-11,May,2025,"Chanakya kale","Redmi Note 13",Electronics,9,33900.77,NULL,NULL,NULL
3407,2025-09-09,September,2025,"Chanakya kale","Titan Watch",Others,7,13321.97,38.13,93215.66,65295.39
3407,2025-09-09,September,2025,"Chanakya kale","Funskool Monopoly",Toys,8,35819.49,NULL,NULL,NULL
2879,2026-04-07,April,2026,"Chanakya kale","TATA TEA 1KG",Grocery,7,36101.44,19.94,252690.14,227931.98
839,2024-06-02,June,2024,"Chanakya kale","LEGO Classic Set",Toys,10,10000.00,14.81,99985.19,-180770.51
839,2024-06-02,June,2024,"Chanakya kale","Lakme Lipstick",Beauty,7,13021.55,NULL,NULL,NULL
839,2024-06-02,June,2024,"Chanakya kale","Realme Buds Air 3",Electronics,4,15886.42,10.09,63535.59,-15808.13
3775,2025-08-11,August,2025,"Ikshita narang","Logitech MX Master 3",Electronics,4,25897.81,NULL,NULL,NULL
1840,2024-10-26,October,2024,"Ikshita narang","Apple AirPods Pro",Electronics,1,11436.46,53.40,11383.06,5399.79
1614,2027-06-07,June,2027,"Ikshita narang","Logitech MX Master 3",Electronics,7,37649.52,6.37,263540.27,-6736459.66
1826,2026-03-01,March,2026,"Rushil deo","Sony WH-1000XM5",Electronics,1,11342.97,20.18,11322.79,-19654.08
3725,2025-10-22,October,2025,"Girindra atwal","Redmi Note 13",Electronics,3,10000.00,-10.00,30010.00,-20241.35
3626,2024-08-17,August,2024,"Girindra atwal","boAt Rockerz 450",Electronics,3,13141.11,28.21,39395.12,-19717.27
3117,2025-06-27,June,2025,"Champak soni","Funskool Monopoly",Toys,8,10000.00,48.01,79951.99,-48.01
2978,2024-10-16,October,2024,"Champak soni","Sony WH-1000XM5",Electronics,1,7844.91,46.31,7798.60,-23240.60
1911,2024-10-09,October,2024,"Champak soni","Boldfit Yoga Mat",Sports,1,11455.19,35.34,11419.85,-20123.92
1911,2024-10-09,October,2024,"Champak soni","Wings of Fire",Books,4,10000.00,43.22,39956.78,-43.22
1911,2024-10-09,October,2024,"Champak soni","LEGO Classic Set",Toys,1,38130.73,34.80,38095.93,8063.64
3297,2025-06-20,June,2025,"Harish kade","Redmi Note 13",Electronics,6,10000.00,28.93,59971.07,-40531.63
2605,2024-10-10,October,2024,"Harish kade","Samsung Galaxy A54",Electronics,NULL,7364.24,-10.00,NULL,NULL
2605,2024-10-10,October,2024,"Harish kade","Atomic Habits",Books,6,10000.00,-10.00,60010.00,-70231.40
2605,2024-10-10,October,2024,"Harish kade","Boldfit Yoga Mat",Sports,3,99999.99,45.72,299954.25,232630.08
1178,2026-02-23,February,2026,"Ekbal bobal","Samsung Galaxy A54",Electronics,NULL,29690.71,41.38,NULL,NULL
1177,2024-05-13,May,2024,"Ekbal bobal","Funskool Monopoly",Toys,9,16686.91,3.89,150178.30,-141448.88
386,2027-01-18,January,2027,"Ekbal bobal","OnePlus Nord CE3",Electronics,1,29114.60,13.49,29101.11,23144.97
386,2027-01-18,January,2027,"Ekbal bobal","Levis 511 Jeans",Clothing,5,99999.99,58.57,499941.38,390100.88
1356,2024-11-13,November,2024,NULL,"allen solly formal shirt",Clothing,7,99999.99,18.37,699981.56,550346.06
1356,2024-11-13,November,2024,NULL,"W Women Kurta",Clothing,6,5832.49,18.92,34976.02,-25023.98
639,2025-03-13,March,2025,NULL,"W Women Kurta",Clothing,1,10000.00,-10.00,10010.00,-18252.19
639,2025-03-13,March,2025,NULL,"Prestige Induction Cooktop","Home & Kitchen",10,10000.00,38.05,99961.95,-296027.45
556,2025-07-03,July,2025,NULL,"Cosco Basketball",Sports,1,20834.22,110.00,20724.22,20463.82
420,2024-12-20,December,2024,NULL,"Mamaearth Face Wash",Beauty,999,99999.99,-10.00,99900000.01,75676797.46
3239,2026-02-17,February,2026,"Rushil nayar","Sony WH-1000XM5",Electronics,7,21172.16,56.16,148148.96,78561.82
2868,2025-07-31,July,2025,"Rushil nayar","Realme Buds Air 3",Electronics,5,13663.35,36.57,68280.18,-30899.47
2868,2025-07-31,July,2025,"Rushil nayar","Lenovo IdeaPad Slim 3",Electronics,9,4126.97,15.28,37127.45,-301458.94
1310,2024-05-21,May,2024,"Rushil nayar","Realme Buds Air 3",Electronics,NULL,26493.86,NULL,NULL,NULL
2703,2026-01-06,January,2026,"Qabil kaur","allen solly formal shirt",Clothing,8,21035.85,3.78,168283.02,-2728.98
2415,2026-01-14,January,2026,"Qabil kaur","Realme Buds Air 3",Electronics,7,26004.04,12.53,182015.75,7365.82
1623,1900-01-01,January,1900,"Nathaniel setty","LAKME LIPSTICK",Beauty,3,12608.05,NULL,NULL,NULL
1623,1900-01-01,January,1900,"Nathaniel setty","Sony WH-1000XM5",Electronics,4,7992.74,47.32,31923.64,-88455.28
1623,1900-01-01,January,1900,"Nathaniel setty","Mamaearth Face Wash",Beauty,5,11925.24,53.59,59572.61,-93727.49
3477,2025-02-23,February,2025,"George basu","LEGO Classic Set",Toys,10,99999.99,32.85,999967.05,699644.15
1001,2026-03-22,March,2026,"George basu","Boldfit Yoga Mat",Sports,8,99999.99,45.96,799953.96,719953.96
1001,2026-03-22,March,2026,"George basu","H&M Basic T-Shirt",Clothing,9,23910.54,110.00,215084.86,-29037.80
1573,2025-05-05,May,2025,"Radha uppal @#$","W Women Kurta",Clothing,8,10000.00,23.47,79976.53,-136852.83
1079,2025-12-20,December,2025,"Radha uppal @#$","Milton Flask","Home & Kitchen",7,99999.99,13.47,699986.46,646708.20
3752,2024-07-16,July,2024,"Rayaan loke","Atomic Habits",Books,8,2863.11,110.00,22794.88,-236890.88
3752,2024-07-16,July,2024,"Rayaan loke","Samsung Galaxy A54",Electronics,3,28380.74,-10.00,85152.22,54875.89
3752,2024-07-16,July,2024,"Rayaan loke","redmi note 13",Electronics,999,20831.84,59.49,20810948.67,-10821856.86
3174,2026-01-30,January,2026,"Rachit dass","Fire-Boltt Phoenix",Electronics,5,10000.00,110.00,49890.00,-110.00
628,2026-03-21,March,2026,"Rachit dass","Milton Flask","Home & Kitchen",4,38840.69,52.67,155310.09,149885.85
3995,2024-08-20,August,2024,"Sachi shetty","WOW Hair Oil",Beauty,NULL,6823.69,51.22,NULL,NULL
3995,2024-08-20,August,2024,"Sachi shetty","Fire-Boltt Phoenix",Electronics,3,10000.00,19.73,29980.27,-19.73
2464,2025-04-18,April,2025,"Sachi shetty","WOW Hair Oil",Beauty,6,37071.60,13.48,222416.12,-192949.84
3839,2025-02-09,February,2025,"Mohini chanda","WINGS OF FIRE",Books,8,10000.00,45.93,79954.07,-108739.93
378,2025-10-03,October,2025,"Quincy mani","Logitech MX Master 3",Electronics,10,10000.00,NULL,NULL,NULL
117,2026-03-22,March,2026,"Quincy mani","Psychology of Money",Books,9,2298.67,9.10,20678.93,-70995.16
2024,2024-08-24,August,2024,"Jyoti deshmukh","Tata Tea 1kg",Grocery,2,10000.00,-10.00,20010.00,-49724.20
3901,1900-01-01,January,1900,"Yahvi rastogi","Titan Watch",Others,4,24652.46,48.71,98561.13,-157297.79
3760,2024-07-10,July,2024,"Yahvi rastogi","apple airpods pro",Electronics,9,19695.58,4.09,177256.13,149467.01
2829,2025-07-16,July,2025,"Yahvi rastogi","Tata Tea 1kg",Grocery,5,4350.93,24.40,21730.25,-28269.75
2829,2025-07-16,July,2025,"Yahvi rastogi","Apple AirPods Pro",Electronics,3,10000.00,22.27,29977.73,-64275.19
2320,2025-01-26,January,2025,"Yahvi rastogi","cosco basketball",Sports,7,11896.54,28.69,83247.09,13247.09
1545,2028-10-14,October,2028,"Yahvi rastogi","W Women Kurta",Clothing,9,99999.99,NULL,NULL,NULL
2206,2025-10-01,October,2025,"Ucchal anne","boAt Rockerz 450",Electronics,4,33691.69,-10.00,134776.76,94776.76
2206,2025-10-01,October,2025,"Ucchal anne","Wings of Fire",Books,1,32421.69,10.56,32411.13,-11703.73
2105,2025-09-06,September,2025,"Ucchal anne","Logitech MX Master 3",Electronics,4,36530.12,-10.00,146130.48,47544.84
2105,2025-09-06,September,2025,"Ucchal anne","OnePlus Nord CE3",Electronics,10,7568.06,NULL,NULL,NULL
215,2024-04-30,April,2024,"Ucchal anne","Wings of Fire",Books,1,13890.63,42.46,13848.17,3421.17
3310,2024-06-07,June,2024,"Vedant chad @#$","WOW Hair Oil",Beauty,7,10000.00,33.11,69966.89,-202641.04
3310,2024-06-07,June,2024,"Vedant chad @#$","Cosco Basketball",Sports,10,39467.88,31.28,394647.52,154954.12
2469,2024-04-29,April,2024,"Vedant chad @#$","WOW Hair Oil",Beauty,10,4718.67,0.00,47186.70,-100253.50
2244,2025-03-29,March,2025,"Vedant chad @#$","WOW Hair Oil",Beauty,10,10000.00,-10.00,100010.00,-289429.90
2244,2025-03-29,March,2025,"Vedant chad @#$","Sony WH-1000XM5",Electronics,4,10000.00,18.51,39981.49,217.41
3293,2025-12-10,December,2025,"Chaman bava","Cosco Basketball",Sports,5,10000.00,19.93,49980.07,8007.87
3953,2024-06-10,June,2024,"Tanvi cherian","LEGO Classic Set",Toys,9,29258.28,12.36,263312.16,76299.81
3649,2024-11-11,November,2024,"Tanvi cherian","Allen Solly Formal Shirt",Clothing,6,29619.74,27.16,177691.28,14478.74
2961,2027-06-29,June,2027,"Tanvi cherian","Levis 511 Jeans",Clothing,3,26307.79,23.17,78900.20,48974.84
901,2024-08-16,August,2024,"Tanvi cherian","Logitech MX Master 3",Electronics,1,36139.02,47.88,36091.14,33507.78
1052,2026-12-13,December,2026,"Harshil setty","Nike Running Shoes",Sports,1,13080.76,3.98,13076.78,-22235.26
799,2025-05-10,May,2025,"Harshil setty","Atomic Habits",Books,1,5505.04,13.54,5491.50,-28297.08
3103,2027-08-15,August,2027,"Arin gulati","apple airpods pro",Electronics,6,26774.28,NULL,NULL,NULL
1320,2024-06-22,June,2024,"Arin gulati","Wings of Fire",Books,7,9643.29,13.42,67489.61,-5499.39
1320,2024-06-22,June,2024,"Arin gulati","LEGO Classic Set",Toys,10,21030.73,NULL,NULL,NULL
3263,2025-10-18,October,2025,"Zaitra bhasin","WOW Hair Oil",Beauty,999,39110.68,31.95,39071537.37,26252139.60
3263,2025-10-18,October,2025,"Zaitra bhasin","Funskool Monopoly",Toys,7,19454.97,26.58,136158.21,102450.20
2164,2024-04-22,April,2024,"Zaitra bhasin","Philips Air Fryer","Home & Kitchen",2,16393.92,57.50,32730.34,31122.88
2164,2024-04-22,April,2024,"Zaitra bhasin","Atomic Habits",Books,4,31734.21,22.88,126913.96,-8240.36
3323,2025-07-03,July,2025,"Keya mahal","h&m basic t-shirt",Clothing,9,35869.52,52.37,322773.31,266135.32
3323,2025-07-03,July,2025,"Keya mahal","Funskool Monopoly",Toys,999,10000.00,NULL,NULL,NULL
1637,2026-01-06,January,2026,"Keya mahal","Titan Watch",Others,5,32027.82,-10.00,160149.10,-159674.55
1637,2026-01-06,January,2026,"Keya mahal","Lenovo IdeaPad Slim 3",Electronics,5,23227.14,42.32,116093.38,37918.38
486,2025-05-18,May,2025,"Nandini sengupta","LEGO Classic Set",Toys,1,24202.36,33.52,24168.84,19662.36
486,2025-05-18,May,2025,"Nandini sengupta","Realme Buds Air 3",Electronics,NULL,10000.00,5.06,NULL,NULL
486,2025-05-18,May,2025,"Nandini sengupta","Milton Flask","Home & Kitchen",3,30407.98,31.37,91192.57,37755.22
486,2025-05-18,May,2025,"Nandini sengupta","boAt Rockerz 450",Electronics,10,35793.77,33.32,357904.38,257904.38
153,2025-10-16,October,2025,"Nandini sengupta","H&M Basic T-Shirt",Clothing,4,27412.49,19.35,109630.61,69630.61
153,2025-10-16,October,2025,"Nandini sengupta","OnePlus Nord CE3",Electronics,1,26502.12,46.59,26455.53,3312.40
153,2025-10-16,October,2025,"Nandini sengupta","Milton Flask","Home & Kitchen",999,9354.76,45.92,9345359.32,2291749.99
3498,2026-02-19,February,2026,123,"H&M Basic T-Shirt",Clothing,10,35050.90,33.79,350475.21,-178477.59
3485,2025-10-21,October,2025,123,"Wings of Fire",Books,7,28827.88,NULL,NULL,NULL
2530,2025-07-22,July,2025,123,"LEGO Classic Set",Toys,3,31266.58,31.91,93767.83,3670.96
1673,2024-07-30,July,2024,123,"LENOVO IDEAPAD SLIM 3",Electronics,7,12906.58,39.57,90306.49,-80595.15
3768,2024-07-16,July,2024,"Dalaja maharaj","BOLDFIT YOGA MAT",Sports,5,17701.39,23.93,88483.02,26511.62
3676,2025-02-16,February,2025,"Agastya bera","H&M Basic T-Shirt",Clothing,9,33314.09,44.02,299782.79,209782.79
2641,2025-10-19,October,2025,"Agastya bera","WOW Hair Oil",Beauty,2,10000.00,55.53,19944.47,-118510.85
129,2027-04-09,April,2027,"Agastya bera","Wings of Fire",Books,4,10000.00,NULL,NULL,NULL
129,2027-04-09,April,2027,"Agastya bera","Realme Buds Air 3",Electronics,9,24708.59,-10.00,222387.31,-112537.70
129,2027-04-09,April,2027,"Agastya bera","OnePlus Nord CE3",Electronics,10,30987.13,30.72,309840.58,148640.68
80,2025-09-26,September,2025,"Agastya bera","Atomic Habits",Books,5,17937.57,NULL,NULL,NULL
2851,2025-04-07,April,2025,"Anjali rajan","Sony WH-1000XM5",Electronics,1,21600.62,6.35,21594.27,17874.59
2807,2026-02-28,February,2026,"Anjali rajan","Levis 511 Jeans",Clothing,4,10000.00,23.09,39976.91,16070.99
1602,2024-11-08,November,2024,"Anjali rajan","Sony WH-1000XM5",Electronics,9,6312.01,18.43,56789.66,23312.54
3659,2025-09-25,September,2025,"Harini arora","Fire-Boltt Phoenix",Electronics,10,10000.00,19.30,99980.70,-96090.90
3426,2026-03-18,March,2026,"Aashi karan","Levis 511 Jeans",Clothing,6,27948.43,52.19,167638.39,35829.79
1756,2024-10-10,October,2024,"Aashi karan","H&M Basic T-Shirt",Clothing,7,2687.03,57.13,18752.08,-171121.10
1784,2025-11-05,November,2025,"Samesh thakkar","allen solly formal shirt",Clothing,6,27402.01,53.61,164358.45,36099.45
1370,2025-04-24,April,2025,"Samesh thakkar","Tata Tea 1kg",Grocery,1,99999.99,21.76,99978.23,92957.42
1960,2024-05-10,May,2024,"Tarak mital","Wings of Fire",Books,10,2250.53,45.59,22459.71,-77540.29
1378,2025-09-15,September,2025,"Tarak mital","Funskool Monopoly",Toys,2,35601.72,44.86,71158.58,66121.68
1378,2025-09-15,September,2025,"Tarak mital","Sony WH-1000XM5",Electronics,4,39367.46,NULL,NULL,NULL
2526,2025-10-11,October,2025,"Vritti barman","OnePlus Nord CE3",Electronics,2,10000.00,NULL,NULL,NULL
1748,2025-12-19,December,2025,"Vritti barman","Samsung Galaxy A54",Electronics,5,99999.99,0.00,499999.95,363206.20
1748,2025-12-19,December,2025,"Vritti barman","Sony WH-1000XM5",Electronics,10,31788.80,NULL,NULL,NULL
1748,2025-12-19,December,2025,"Vritti barman","Levis 511 Jeans",Clothing,5,21411.61,11.57,107046.48,38366.98
1658,2025-12-04,December,2025,"Vritti barman","cosco basketball",Sports,8,16674.05,0.75,133391.65,53391.65
850,2024-10-27,October,2024,"Vritti barman","OnePlus Nord CE3",Electronics,4,4674.62,25.33,18673.15,-73899.37
850,2024-10-27,October,2024,"Vritti barman","Atomic Habits",Books,8,10000.00,NULL,NULL,NULL
850,2024-10-27,October,2024,"Vritti barman","Realme Buds Air 3",Electronics,1,39980.27,110.00,39870.27,20034.34
1800,2024-05-11,May,2024,"Yug bava","Levis 511 Jeans",Clothing,8,99999.99,39.14,799960.78,720159.82
1800,2024-05-11,May,2024,"Yug bava","Funskool Monopoly",Toys,9,13232.17,48.16,119041.37,96375.32
1800,2024-05-11,May,2024,"Yug bava","Psychology of Money",Books,5,10000.00,54.29,49945.71,-984.34
2266,2025-09-19,September,2025,"Harshil tella","W Women Kurta",Clothing,1,5054.17,53.02,5001.15,-22102.52
